"outbreak_number","start_weekday","country","location","temporal_scale","spatial_scale","population","area","who_region","start_date","end_date","total_suspected_cases","total_confirmed_cases","total_deaths","duration","right_censored","EpiPeriod","location_period_id","threshold","cfr","confirmed_prop","population_density","attack_rate","time_to_peak..weeks.","total_suspected_cases.1","mean_R0","definition","pop_cat","confirmed_attackrate","rural_urban"
3,"Monday","NGA","afr::nga::kaduna::igabi","weekly","admin2",515595,3494.234799,"AFR","6/18/2012","8/26/2012",30,NA,0,10,"no","complete","12099",0.77580271336999,0,NA,147.55591128208,0.058185179,5,30,1.92,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","NGA","afr::nga::kaduna::kadunanorth","weekly","admin2",517872,87.44581027,"AFR","4/2/2018","5/6/2018",12,NA,NA,5,"no","complete","12100",0.57929372509037,NA,NA,5922.20483063745,0.023171721,3,12,1.88,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","NGA","afr::nga::kano::fagge","weekly","admin2",313274,38.55368347,"AFR","1/6/2014","2/9/2014",129,NA,0,5,"no","complete","12460",9.25707208386269,0,NA,8125.65679343634,0.411779692,3,129,1.87,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","NGA","afr::nga::kano::gezawa","weekly","admin2",365285,363.4939103,"AFR","7/14/2014","9/28/2014",221,NA,2,11,"no","complete","12105",5.66680810873701,0.9,NA,1004.92742697814,0.605006946,9,221,1.64,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","NGA","afr::nga::kano::gwale","weekly","admin2",742573,23.63719894,"AFR","11/27/2017","1/14/2018",57,NA,NA,7,"no","complete","12120",1.21200205232348,NA,NA,31415.4397856077,0.076760085,3,57,1.78,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","NGA","afr::nga::kano::kanomunicipal","weekly","admin2",401739,17.17955223,"AFR","11/4/2013","2/23/2014",215,NA,7,16,"no","complete","12107",1.66774945922601,3.3,NA,23384.7189159249,0.535172293,5,215,1.9,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","NGA","afr::nga::kano::nassarawa","weekly","admin2",229212,41.68394688,"AFR","11/4/2013","3/16/2014",259,NA,7,19,"no","complete","15189",2.31226986370696,2.7,NA,5498.80750639705,1.129957829,9,259,1.95,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","NGA","afr::nga::katsina::katsina","weekly","admin2",450731,144.9237944,"AFR","7/16/2018","11/4/2018",4247,NA,NA,16,"yes","complete","15169",23.0736292822105,NA,NA,3110.12419917705,9.42245255,12,4247,1.54,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","NGA","afr::nga::zamfara::gusau","weekly","admin2",486765,3050.549395,"AFR","6/16/2014","7/20/2014",231,NA,2,5,"no","complete","12738",12.7987838073814,0.9,NA,159.566339360979,0.474561129,3,231,1.75,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","SLE","afr::sle::northern::kambia","weekly","admin2",315771,3081.710931,"AFR","4/30/2012","6/3/2012",189,NA,3,5,"no","complete","5537",16.467630023023,1.6,NA,102.466132310967,0.598533652,3,189,2.52,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","SLE","afr::sle::northern::portloko","weekly","admin2",521347,5942.604797,"AFR","7/2/2012","9/23/2012",1547,NA,44,12,"yes","complete","15058",14.2515445566964,2.8,NA,87.7303838652019,2.967308358,5,1547,2.76,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","TCD","afr::tcd::mayokebbiest::bongorhealthdistrict","weekly","admin2",191322,6286.428352,"AFR","2/21/2011","11/6/2011",932,NA,29.5,37,"no","complete","13467",5.22679043706422,3.2,NA,30.4341335472521,4.871344817,17,932,2.1,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","TCD","afr::tcd::mayokebbiouest::palahealthdistrict","weekly","admin2",175503,4159.518848,"AFR","5/16/2011","11/27/2011",824,NA,23.5,28,"no","complete","13274",2.84895414893193,2.9,NA,42.1931012728518,4.695074348,20,824,1.93,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","TCD","afr::tcd::salamat::amtimanhealthdistrict","weekly","admin2",233373,32707.50804,"AFR","9/25/2017","11/12/2017",418,NA,NA,7,"no","complete","13292",18.5539886790674,NA,NA,7.13515073403311,1.791120363,4,418,2.18,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","TCD","afr::tcd::villedendjamena::n'djamenaesthealthdistrict","weekly","admin2",307321,130.7754818,"AFR","6/20/2011","10/30/2011",1563,NA,5,19,"no","complete","13278",13.5688742389879,0.3,NA,2349.98943051113,5.085885326,10,1563,1.58,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","TCD","afr::tcd::villedendjamena::n'djamenasudhealthdistrict","weekly","admin2",97171,52.08229142,"AFR","4/11/2011","6/5/2011",748,NA,16,8,"no","complete","13280",86.7542785398936,2.1,NA,1865.72052324652,7.697749487,5,748,2.06,"old_definition","10,000-100,000",NA,"Urban settings"
3,"Sunday","MWI","afr::mwi::southern::machinga","weekly","admin2",631358,3929.380482,"AFR","2/7/2016","4/9/2016",223,NA,11,9,"no","complete","12757",2.53421988792413,4.9,NA,160.676219290082,0.353206582,4,223,1.86,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Sunday","TZA","afr::tza::mainland::daressalaam::ilala","weekly","admin2",1485004,365.0211054,"AFR","8/23/2015","12/5/2015",435.25,NA,2.083333333,15,"no","complete","12947",0.996630312106903,0.5,NA,4068.26887002244,0.293096706,6,435.25,2.38,"old_definition",">1,000,000",NA,"Urban settings"
3,"Sunday","TZA","afr::tza::mainland::dodoma::mpwapwa","weekly","admin2",338510,7454.671953,"AFR","12/3/2017","3/17/2018",92.25,NA,5.5,15,"no","complete","13408",0.945319192933739,6,NA,45.4091074877913,0.272517773,10.14,92.25,2.09,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Sunday","TZA","afr::tza::mainland::mbeya::chunya","weekly","admin2",185937,17506.25658,"AFR","10/1/2017","11/4/2017",19,NA,0.5,5,"no","complete","13523",2.2588296035754,2.6,NA,10.6211741585248,0.102184668,2.14,19,1.83,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Sunday","TZA","afr::tza::mainland::songwe::songwe","weekly","admin2",158036,11164.65466,"AFR","9/17/2017","12/23/2017",181.0833333,NA,1,14,"no","complete","15121",9.11184793338227,0.6,NA,14.1550280606709,1.145828945,6,181.0833333,1.7,"old_definition","100,000-1,000,000",NA,"Rural settings"
31,"Monday","COD","afr::cod::nordkivu::kirotshehealthdistrict","weekly","admin2",649339,1050.024142,"AFR","5/15/2017","6/3/2018",3493,NA,9,55,"no","complete","14587",1.23202210247652,0.3,NA,618.403876660581,5.379310809,21,3493,2.26,"old_definition","100,000-1,000,000",NA,"Rural settings"
31,"Monday","COD","afr::cod::sudkivu::uvirahealthdistrict","weekly","admin2",153061,564.7912539,"AFR","7/17/2017","4/22/2018",1198,NA,7,40,"no","complete","14688",5.88000862401265,0.6,NA,271.004550695646,7.826924036,6,1198,1.75,"old_definition","100,000-1,000,000",NA,"Rural settings"
32,"Monday","COD","afr::cod::nordkivu::gomahealthdistrict","weekly","admin2",106696,29.69816578,"AFR","8/1/2016","9/4/2016",82,NA,0,5,"no","complete","14578",18.7448451675789,0,NA,3592.67979007153,0.76853505,3,82,1.75,"old_definition","100,000-1,000,000",NA,"Urban settings"
34,"Monday","COD","afr::cod::nordkivu::gomahealthdistrict","weekly","admin2",106696,29.69816578,"AFR","12/12/2016","1/29/2017",69,NA,0,7,"no","complete","14578",8.7163530029242,0,NA,3592.67979007153,0.646694128,5,69,2.09,"old_definition","100,000-1,000,000",NA,"Urban settings"
34,"Monday","COD","afr::cod::sudkivu::fizihealthdistrict","weekly","admin2",341264,8226.060666,"AFR","8/22/2016","3/5/2017",1435,NA,3,28,"no","complete","14989",14.7393220497914,0.2,NA,41.4857139834276,4.204951458,20,1435,2.64,"old_definition","100,000-1,000,000",NA,"Rural settings"
35,"Monday","COD","afr::cod::sudkivu::minovahealthdistrict","weekly","admin2",412860,635.9277987,"AFR","7/15/2019","1/19/2020",1019.5,NA,NA,27,"yes","complete","14679",4.6020442765102,NA,NA,649.224646011689,2.469356709,25,1019.5,1.81,"old_definition","100,000-1,000,000",NA,"Rural settings"
4,"daily_group","ETH","afr::eth::afar","daily","admin1",1767433,94556.87821,"AFR","9/17/2018","10/21/2018",12,0,0,5,"no","complete","16614",0.186711462329831,0,0,18.6917444130794,0.006789505,3.29,12,2.11,"old_definition",">1,000,000",0,"Rural settings"
4,"daily_group","ETH","afr::eth::afar::zone1","daily","admin2",507959,32542.28374,"AFR","8/14/2017","11/26/2017",771,0,1,15,"no","complete","16618",1.83085642738882,0.1,0,15.6091995281705,1.517837824,7.86,771,2.1,"old_definition","100,000-1,000,000",0,"Rural settings"
4,"daily_group","ETH","afr::eth::afar::zone1::dubti","daily","admin3",100791,7408.843662,"AFR","10/28/2019","12/15/2019",56,0,1.5,7,"no","complete","15559",9.92152077070373,2.7,0,13.604147232443,0.555602493,3.29,56,2.09,"old_definition","100,000-1,000,000",0,"Rural settings"
4,"daily_group","ETH","afr::eth::amhara::centralgondar","daily","admin2",2452682,20989.44998,"AFR","7/10/2017","9/17/2017",375,0,2,10,"no","complete","16627",0.460720142276903,0.5,0,116.853085828217,0.152893821,5.71,375,2.11,"old_definition",">1,000,000",0,"Rural settings"
4,"daily_group","ETH","afr::eth::amhara::westgojam","daily","admin2",2832787,13563.08647,"AFR","6/19/2017","9/3/2017",193,0,1,11,"no","complete","16635",0.483622665593989,0.5,0,208.860056025286,0.068130778,6.43,193,1.59,"old_definition",">1,000,000",0,"Rural settings"
4,"daily_group","ETH","afr::eth::oromia::bale","daily","admin2",1840253,54710.27924,"AFR","5/2/2016","8/28/2016",274,67,0,17,"no","complete","16622",0.472761082307704,0,24.4525547445255,33.6363298737204,0.14889252,15,274,2.11,"old_definition",">1,000,000",0.0364080373731221,"Rural settings"
4,"daily_group","ETH","afr::eth::oromia::borena::moyale","daily","admin3",25089,2677.982942,"AFR","11/2/2015","3/20/2016",283,38,1,20,"no","complete","15903",29.0964167563474,0.4,13.4275618374558,9.36861830093016,11.27971994,14.57,283,2,"old_definition","10,000-100,000",1.51460799553589,"Rural settings"
4,"daily_group","ETH","afr::eth::oromia::westarsi::shashemenetown","daily","admin3",135633,10.75111941,"AFR","9/23/2019","1/5/2020",48.5,0,0,15,"yes","complete","16122",2.35930783806301,0,0,12615.7095673073,0.357581523,9.57,48.5,1.97,"old_definition","100,000-1,000,000",0,"Urban settings"
4,"daily_group","ETH","afr::eth::oromia::westharerge","daily","admin2",2567721,17519.30634,"AFR","8/27/2018","11/11/2018",79,16,0,11,"no","complete","16623",0.206408718081131,0,20.253164556962,146.5652206867,0.03076658,7.43,79,2.28,"old_definition",">1,000,000",0.00623120658358132,"Rural settings"
4,"daily_group","ETH","afr::eth::snnp","daily","admin1",21023852,109208.4028,"AFR","12/16/2019","1/26/2020",1654.5,0,12,6,"yes","complete","16658",0.853792159495796,0.7,0,192.511303718105,0.07869633,4.29,1654.5,1.88,"old_definition",">1,000,000",0,"Rural settings"
4,"daily_group","ETH","afr::eth::tigray","daily","admin1",5629614,52629.03038,"AFR","7/30/2018","9/2/2018",1158,44,8,5,"no","complete","16612",4.57047321539274,0.7,3.79965457685665,106.967845680458,0.205697921,3.43,1158,1.37,"old_definition",">1,000,000",0.00781581117284418,"Rural settings"
4,"daily_group","ETH","afr::eth::tigray::mekele","daily","admin2",244371,92.40160409,"AFR","7/23/2018","9/16/2018",450,16,0,8,"no","complete","16621",20.9926709797807,0,3.55555555555556,2644.66188013338,1.841461425,4.71,450,3.23,"old_definition","100,000-1,000,000",0.0654742174807976,"Urban settings"
4,"daily_group","ETH","afr::eth::tigray::mekele::mekeletown","daily","admin3",40700,34.17362048,"AFR","7/23/2018","9/16/2018",450,16,0,8,"no","complete","16560",126.044226044226,0,3.55555555555556,1190.97711709591,11.05641449,4.71,450,3.23,"old_definition","10,000-100,000",0.393120393120393,"Urban settings"
4,"daily_group","ETH","afr::eth::tigray::southeasttigray::enderta","daily","admin3",187014,1328.485882,"AFR","7/30/2018","9/16/2018",12,0,0,7,"no","complete","16570",1.06943865165175,0,0,140.772290119076,0.064166292,2.86,12,1.79,"old_definition","100,000-1,000,000",0,"Rural settings"
4,"daily_group","GHA","afr::gha::greateraccra","daily","admin1",4185092,3688.671431,"AFR","1/2/2012","11/25/2012",6587,107,46,47,"yes","complete","3636",0.542401457363422,0.7,1.62441172005465,1134.57977439466,1.573919718,14.57,6587,1.54,"old_definition",">1,000,000",0.0255669409418001,"Urban settings"
4,"daily_group","KEN","afr::ken::coast::tanariver","daily","admin2",344678,39217.76613,"AFR","6/6/2016","12/18/2016",261,0,4,28,"no","complete","11495",3.4815102791591,1.5,0,8.78882287322162,0.757226907,20,261,1.8,"old_definition","100,000-1,000,000",0,"Rural settings"
4,"daily_group","KEN","afr::ken::northeastern::wajir","daily","admin2",1589957,56636.70363,"AFR","6/24/2019","7/28/2019",107,0,2,5,"no","complete","11540",1.84281713279038,1.9,0,28.0729085221304,0.06729738,3,107,1.72,"old_definition",">1,000,000",0,"Rural settings"
4,"daily_group","KEN","afr::ken::riftvalley","daily","admin1",13253293,180499.7963,"AFR","9/4/2017","10/8/2017",19,0,0,5,"no","complete","11581",0.0452717675524113,0,0,73.4255288464279,0.001433606,2.14,19,1.72,"old_definition",">1,000,000",0,"Rural settings"
4,"daily_group","SLE","afr::sle::northern::kambia::mambolo","daily","admin3",30683,230.3528828,"AFR","6/4/2012","9/2/2012",162,0,0,13,"no","complete","15072",34.8727308281459,0,0,133.199982683264,5.279785875,9.86,162,1.7,"old_definition","10,000-100,000",0,"Rural settings"
4,"daily_group","SLE","afr::sle::northern::portloko::maforki","daily","admin3",78805,784.6045955,"AFR","6/18/2012","10/7/2012",163,0,0,16,"no","complete","15075",6.7254615823869,0,0,100.439126219724,2.068378631,10.43,163,2.14,"old_definition","10,000-100,000",0,"Rural settings"
4,"daily_group","SSD","afr::ssd::centralequatoria","daily","admin1",1590853,43622.05532,"AFR","7/4/2016","10/2/2016",1901,4,36,13,"no","complete","8465",5.78306103706628,1.9,0.210415570752236,36.469006064247,1.194955947,4.14,1901,3.16,"old_definition",">1,000,000",0.00251437436394186,"Rural settings"
4,"daily_group","SSD","afr::ssd::lakes","daily","admin1",845743,42972.90532,"AFR","1/23/2017","6/18/2017",2474,15,76,21,"no","complete","7799",12.0958730962006,3.1,0.606305578011318,19.6808429335213,2.925238302,14.43,2474,3.32,"old_definition","100,000-1,000,000",0.0177358843052795,"Rural settings"
4,"Monday","CMR","afr::cmr::farnorth::guerehealthdistrict","weekly","admin2",70781,944.763931,"AFR","4/18/2011","10/16/2011",510,NA,11,26,"no","complete","13058",10.8786256198697,2.2,NA,74.9192445620577,7.205294832,6,510,2.12,"old_definition","10,000-100,000",NA,"Rural settings"
4,"Monday","CMR","afr::cmr::farnorth::kousserihealthdistrict","weekly","admin2",177166,2927.572291,"AFR","4/4/2011","5/29/2011",134,NA,7,8,"no","complete","13083",7.16841831954212,5.2,NA,60.5163536164921,0.756352399,4,134,2.26,"old_definition","100,000-1,000,000",NA,"Rural settings"
4,"Monday","CMR","afr::cmr::farnorth::maroua1healthdistrict|maroua2healthdistrict|maroua3healthdistrict","weekly","admin2",1101968,4035.637166,"AFR","7/21/2014","11/23/2014",251,NA,22,18,"no","complete","13068|13069|13070",0.816720630726119,8.8,NA,273.059235672625,0.227774293,13,251,1.85,"old_definition",">1,000,000",NA,"Rural settings"
4,"Monday","CMR","afr::cmr::farnorth::morahealthdistrict","weekly","admin2",241114,4362.245165,"AFR","8/8/2011","10/16/2011",151,NA,10,10,"no","complete","13075",6.09670114551623,6.6,NA,55.272913575457,0.626259493,3,151,1.63,"old_definition","100,000-1,000,000",NA,"Rural settings"
4,"Monday","CMR","afr::cmr::littoral::newbellhealthdistrict","weekly","admin2",77276,14.97344404,"AFR","6/27/2011","12/18/2011",643,NA,7,25,"no","complete","13101",5.17625135876598,1.1,NA,5160.87012403861,8.320729002,16,643,1.98,"old_definition","10,000-100,000",NA,"Urban settings"
4,"Monday","CMR","afr::cmr::littoral::nylonhealthdistrict","weekly","admin2",80460,12.92689494,"AFR","8/8/2011","1/15/2012",1261,NA,13,23,"no","complete","13106",15.2870991797166,1,NA,6224.23253019801,15.67224227,13,1261,2.24,"old_definition","10,000-100,000",NA,"Urban settings"
4,"Monday","CMR","afr::cmr::north::figuilhealthdistrict","weekly","admin2",96107,777.3752357,"AFR","8/11/2014","10/19/2014",23,NA,0,10,"no","complete","13109",3.12152080493616,0,NA,123.630128136844,0.239314222,4,23,1.91,"old_definition","10,000-100,000",NA,"Rural settings"
4,"Monday","CMR","afr::cmr::north::pitoahealthdistrict","weekly","admin2",142828,1238.419173,"AFR","5/23/2011","11/13/2011",680,NA,22,25,"no","complete","13117",12.6025709244686,3.2,NA,115.330901776987,4.760947278,4,680,2.25,"old_definition","100,000-1,000,000",NA,"Rural settings"
4,"Monday","CMR","afr::cmr::southwest::bueahealthdistrict","weekly","admin2",143542,469.3274514,"AFR","3/21/2011","8/14/2011",457,NA,7,21,"no","complete","13156",7.45426425715122,1.5,NA,305.846162571176,3.183718449,14,457,1.91,"old_definition","100,000-1,000,000",NA,"Rural settings"
4,"Monday","COD","afr::cod::bandundu::bolobohealthdistrict","weekly","admin2",223286,2442.089923,"AFR","2/6/2012","4/15/2012",367,NA,4,10,"no","complete","14207",10.4350474279623,1.1,NA,91.4323415763917,1.643627908,4,367,2.23,"old_definition","100,000-1,000,000",NA,"Rural settings"
4,"Monday","COD","afr::cod::equateur::lukolelahealthdistrict","weekly","admin2",126086,7275.967367,"AFR","7/25/2016","9/4/2016",26,NA,2,6,"yes","complete","14252",2.61726123439557,7.7,NA,17.3291046592458,0.20620786,4,26,2.04,"old_definition","100,000-1,000,000",NA,"Rural settings"
4,"Monday","COD","afr::cod::equateur::wangatahealthdistrict","weekly","admin2",45523,64.29256152,"AFR","3/12/2012","7/8/2012",180.5,NA,5.5,17,"no","complete","14266",13.6194890494915,3,NA,708.060138276475,3.964956879,6,180.5,2.01,"old_definition","10,000-100,000",NA,"Rural settings"
4,"Monday","COD","afr::cod::hautkatanga::kilwahealthdistrict","weekly","admin2",869609,15041.32966,"AFR","4/1/2019","5/26/2019",94,NA,6,8,"yes","complete","14282",1.29943457346923,6.4,NA,57.8146360499355,0.108094441,7,94,1.72,"old_definition","100,000-1,000,000",NA,"Rural settings"
4,"Monday","COD","afr::cod::hautkatanga::kisangahealthdistrict","weekly","admin2",8839,143.2842653,"AFR","12/31/2018","4/7/2019",316,NA,5,14,"yes","complete","14284",161.783007127503,1.6,NA,61.6885600208329,35.7490825,8,316,2.19,"old_definition","<10,000",NA,"Rural settings"
4,"Monday","COD","afr::cod::hautkatanga::pwetohealthdistrict","weekly","admin2",368298,9492.313096,"AFR","10/21/2019","12/8/2019",197,NA,4,7,"yes","complete","14293",7.60253924810887,2,NA,38.7996051410481,0.534891714,3,197,1.61,"old_definition","100,000-1,000,000",NA,"Rural settings"
4,"Monday","COD","afr::cod::hautlomami","weekly","admin1",397962,15344.58384,"AFR","11/5/2018","6/16/2019",2396,NA,NA,32,"no","complete","14297",5.95534246988406,NA,NA,25.9350142141098,6.020663521,9,2396,1.92,"old_definition","100,000-1,000,000",NA,"Rural settings"
4,"Monday","COD","afr::cod::hautlomami::bukamahealthdistrict","weekly","admin2",343253,4951.289973,"AFR","10/30/2017","1/21/2018",371,NA,6,12,"yes","complete","14298",2.53457362353716,1.6,NA,69.3259740131968,1.080835123,8,371,2.23,"old_definition","100,000-1,000,000",NA,"Rural settings"
4,"Monday","COD","afr::cod::hautlomami::kabondodiandahealthdistrict","weekly","admin2",390196,4590.082683,"AFR","2/4/2019","3/10/2019",48,NA,3,5,"yes","complete","14300",3.15226194015315,6.2,NA,85.0084904668808,0.123014824,3,48,1.71,"old_definition","100,000-1,000,000",NA,"Rural settings"
4,"Monday","COD","afr::cod::ituri::angumuhealthdistrict","weekly","admin2",68162,782.9955046,"AFR","3/12/2018","4/15/2018",80,NA,0,5,"no","complete","14311",28.9017341040462,0,NA,87.0528624999209,1.173667486,3,80,2.39,"old_definition","10,000-100,000",NA,"Rural settings"
4,"Monday","COD","afr::cod::kasai::mushengehealthdistrict","weekly","admin2",264711,6270.026683,"AFR","6/11/2018","11/4/2018",160,NA,24,21,"yes","complete","14339",2.64439331950693,15,NA,42.2184806195026,0.604432687,12,160,2.12,"old_definition","100,000-1,000,000",NA,"Rural settings"
